frame,time_s,region,occupancy,current_flow_per_min,new_entry,count_motorbike,count_car,count_bus,count_truck
578,19.267,2,1,21.0,0,18,3,0,0
578,19.267,3,1,37.0,0,22,14,0,1
578,19.267,4,0,30.0,0,29,1,0,0
579,19.3,1,2,81.0,0,64,11,0,6
579,19.3,2,2,22.0,1,18,4,0,0
579,19.3,3,1,37.0,0,22,14,0,1
579,19.3,4,0,30.0,0,29,1,0,0
580,19.333,1,2,81.0,0,64,11,0,6
580,19.333,2,2,22.0,0,18,4,0,0
580,19.333,3,1,37.0,0,22,14,0,1
580,19.333,4,0,30.0,0,29,1,0,0
581,19.367,1,2,81.0,0,64,11,0,6
581,19.367,2,2,22.0,0,18,4,0,0
581,19.367,3,1,37.0,0,22,14,0,1
581,19.367,4,0,30.0,0,29,1,0,0
582,19.4,1,2,81.0,0,64,11,0,6
582,19.4,2,2,22.0,0,18,4,0,0
582,19.4,3,1,37.0,0,22,14,0,1
582,19.4,4,0,30.0,0,29,1,0,0
583,19.433,1,2,81.0,0,64,11,0,6
583,19.433,2,2,22.0,0,18,4,0,0
583,19.433,3,1,37.0,0,22,14,0,1
583,19.433,4,0,30.0,0,29,1,0,0
584,19.467,1,2,81.0,0,64,11,0,6
584,19.467,2,2,22.0,0,18,4,0,0
584,19.467,3,2,38.0,1,22,15,0,1
584,19.467,4,0,30.0,0,29,1,0,0
585,19.5,1,2,81.0,0,64,11,0,6
585,19.5,2,2,22.0,0,18,4,0,0
585,19.5,3,2,38.0,0,22,15,0,1
585,19.5,4,0,30.0,0,29,1,0,0
586,19.533,1,2,81.0,0,64,11,0,6
586,19.533,2,2,22.0,0,18,4,0,0
586,19.533,3,2,38.0,0,22,15,0,1
586,19.533,4,0,30.0,0,29,1,0,0
587,19.567,1,2,81.0,0,64,11,0,6
587,19.567,2,2,22.0,0,18,4,0,0
587,19.567,3,2,38.0,0,22,15,0,1
587,19.567,4,0,30.0,0,29,1,0,0
588,19.6,1,2,81.0,0,64,11,0,6
588,19.6,2,2,22.0,0,18,4,0,0
588,19.6,3,2,38.0,0,22,15,0,1
588,19.6,4,0,30.0,0,29,1,0,0
589,19.633,1,2,81.0,0,64,11,0,6
589,19.633,2,2,22.0,0,18,4,0,0
589,19.633,3,2,38.0,0,22,15,0,1
589,19.633,4,0,30.0,0,29,1,0,0
590,19.667,1,1,81.0,0,64,11,0,6
590,19.667,2,3,23.0,1,18,5,0,0
590,19.667,3,2,38.0,0,22,15,0,1
590,19.667,4,0,30.0,0,29,1,0,0
591,19.7,1,2,81.0,0,64,11,0,6
591,19.7,2,3,23.0,0,18,5,0,0
591,19.7,3,2,38.0,0,22,15,0,1
591,19.7,4,0,30.0,0,29,1,0,0
592,19.733,1,2,81.0,0,64,11,0,6
592,19.733,2,3,23.0,0,18,5,0,0
592,19.733,3,2,38.0,0,22,15,0,1
592,19.733,4,0,30.0,0,29,1,0,0
593,19.767,1,2,81.0,0,64,11,0,6
593,19.767,2,3,23.0,0,18,5,0,0
593,19.767,3,2,38.0,0,22,15,0,1
593,19.767,4,0,30.0,0,29,1,0,0
594,19.8,1,2,81.0,0,64,11,0,6
594,19.8,2,3,23.0,0,18,5,0,0
594,19.8,3,2,38.0,0,22,15,0,1
594,19.8,4,0,30.0,0,29,1,0,0
595,19.833,1,2,81.0,0,64,11,0,6
595,19.833,2,3,23.0,0,18,5,0,0
595,19.833,3,2,38.0,0,22,15,0,1
595,19.833,4,0,30.0,0,29,1,0,0
596,19.867,1,2,81.0,0,64,11,0,6
596,19.867,2,3,23.0,0,18,5,0,0
596,19.867,3,2,38.0,0,22,15,0,1
596,19.867,4,0,30.0,0,29,1,0,0
597,19.9,1,2,81.0,0,64,11,0,6
597,19.9,2,3,23.0,0,18,5,0,0
597,19.9,3,2,38.0,0,22,15,0,1
597,19.9,4,0,30.0,0,29,1,0,0
598,19.933,1,2,81.0,0,64,11,0,6
598,19.933,2,3,23.0,0,18,5,0,0
598,19.933,3,2,38.0,0,22,15,0,1
598,19.933,4,0,30.0,0,29,1,0,0
599,19.967,1,2,81.0,0,64,11,0,6
599,19.967,2,3,23.0,0,18,5,0,0
599,19.967,3,2,38.0,0,22,15,0,1
599,19.967,4,0,30.0,0,29,1,0,0
600,20.0,1,1,81.0,0,64,11,0,6
600,20.0,2,2,23.0,0,18,5,0,0
600,20.0,3,2,38.0,0,22,15,0,1
600,20.0,4,0,30.0,0,29,1,0,0
601,20.033,1,1,81.0,0,64,11,0,6
601,20.033,2,3,23.0,0,18,5,0,0
601,20.033,3,2,38.0,0,22,15,0,1
601,20.033,4,0,30.0,0,29,1,0,0
602,20.067,1,2,81.0,0,64,11,0,6
602,20.067,2,3,23.0,0,18,5,0,0
602,20.067,3,2,38.0,0,22,15,0,1
602,20.067,4,0,30.0,0,29,1,0,0
603,20.1,1,2,81.0,0,64,11,0,6
603,20.1,2,3,23.0,0,18,5,0,0
603,20.1,3,2,38.0,0,22,15,0,1
603,20.1,4,0,30.0,0,29,1,0,0
604,20.133,1,1,81.0,0,64,11,0,6
604,20.133,2,3,23.0,0,18,5,0,0
604,20.133,3,2,38.0,0,22,15,0,1
604,20.133,4,0,30.0,0,29,1,0,0
605,20.167,1,1,81.0,0,64,11,0,6
605,20.167,2,3,23.0,0,18,5,0,0
605,20.167,3,2,38.0,0,22,15,0,1
605,20.167,4,0,30.0,0,29,1,0,0
606,20.2,1,1,81.0,0,64,11,0,6
606,20.2,2,3,23.0,0,18,5,0,0
606,20.2,3,2,38.0,0,22,15,0,1
606,20.2,4,0,30.0,0,29,1,0,0
607,20.233,1,0,81.0,0,64,11,0,6
607,20.233,2,3,23.0,0,18,5,0,0
607,20.233,3,2,38.0,0,22,15,0,1
607,20.233,4,0,30.0,0,29,1,0,0
608,20.267,1,0,81.0,0,64,11,0,6
608,20.267,2,2,23.0,0,18,5,0,0
608,20.267,3,2,38.0,0,22,15,0,1
608,20.267,4,0,30.0,0,29,1,0,0
609,20.3,1,0,81.0,0,64,11,0,6
609,20.3,2,2,23.0,0,18,5,0,0
609,20.3,3,2,38.0,0,22,15,0,1
609,20.3,4,0,30.0,0,29,1,0,0
610,20.333,1,1,81.0,0,64,11,0,6
610,20.333,2,2,23.0,0,18,5,0,0
610,20.333,3,2,38.0,0,22,15,0,1
610,20.333,4,0,30.0,0,29,1,0,0
611,20.367,1,0,81.0,0,64,11,0,6
611,20.367,2,2,23.0,0,18,5,0,0
611,20.367,3,2,38.0,0,22,15,0,1
611,20.367,4,0,30.0,0,29,1,0,0
612,20.4,1,1,81.0,0,64,11,0,6
612,20.4,2,2,23.0,0,18,5,0,0
612,20.4,3,2,38.0,0,22,15,0,1
612,20.4,4,0,30.0,0,29,1,0,0
613,20.433,1,1,81.0,0,64,11,0,6
613,20.433,2,2,23.0,0,18,5,0,0
613,20.433,3,2,38.0,0,22,15,0,1
613,20.433,4,0,30.0,0,29,1,0,0
614,20.467,1,1,81.0,0,64,11,0,6
614,20.467,2,2,23.0,0,18,5,0,0
614,20.467,3,2,38.0,0,22,15,0,1
614,20.467,4,0,30.0,0,29,1,0,0
615,20.5,1,1,81.0,0,64,11,0,6
615,20.5,2,2,23.0,0,18,5,0,0
615,20.5,3,2,38.0,0,22,15,0,1
615,20.5,4,0,30.0,0,29,1,0,0
616,20.533,1,2,82.0,1,65,11,0,6
616,20.533,2,2,23.0,0,18,5,0,0
616,20.533,3,2,38.0,0,22,15,0,1
616,20.533,4,0,30.0,0,29,1,0,0
617,20.567,1,2,82.0,0,65,11,0,6
617,20.567,2,2,23.0,0,18,5,0,0
617,20.567,3,2,38.0,0,22,15,0,1
617,20.567,4,0,30.0,0,29,1,0,0
618,20.6,1,2,82.0,0,65,11,0,6
618,20.6,2,2,23.0,0,18,5,0,0
618,20.6,3,1,38.0,0,22,15,0,1
618,20.6,4,0,30.0,0,29,1,0,0
619,20.633,1,2,82.0,0,65,11,0,6
619,20.633,2,2,23.0,0,18,5,0,0
619,20.633,3,1,38.0,0,22,15,0,1
619,20.633,4,0,30.0,0,29,1,0,0
620,20.667,1,2,82.0,0,65,11,0,6
620,20.667,2,1,23.0,0,18,5,0,0
620,20.667,3,1,38.0,0,22,15,0,1
620,20.667,4,0,30.0,0,29,1,0,0
621,20.7,1,2,82.0,0,65,11,0,6
621,20.7,2,1,23.0,0,18,5,0,0
621,20.7,3,2,39.0,1,23,15,0,1
621,20.7,4,0,30.0,0,29,1,0,0
622,20.733,1,2,82.0,0,65,11,0,6
622,20.733,2,1,23.0,0,18,5,0,0
622,20.733,3,3,40.0,1,23,16,0,1
622,20.733,4,0,30.0,0,29,1,0,0
623,20.767,1,2,82.0,0,65,11,0,6
623,20.767,2,1,23.0,0,18,5,0,0
623,20.767,3,3,40.0,0,23,16,0,1
623,20.767,4,0,30.0,0,29,1,0,0
624,20.8,1,2,82.0,0,65,11,0,6
624,20.8,2,1,23.0,0,18,5,0,0
624,20.8,3,3,40.0,0,23,16,0,1
624,20.8,4,0,30.0,0,29,1,0,0
625,20.833,1,2,82.0,0,65,11,0,6
625,20.833,2,1,23.0,0,18,5,0,0
625,20.833,3,3,40.0,0,23,16,0,1
625,20.833,4,0,30.0,0,29,1,0,0
626,20.867,1,2,82.0,0,65,11,0,6
626,20.867,2,1,23.0,0,18,5,0,0
626,20.867,3,3,40.0,0,23,16,0,1
626,20.867,4,0,30.0,0,29,1,0,0
627,20.9,1,1,82.0,0,65,11,0,6
627,20.9,2,1,23.0,0,18,5,0,0
627,20.9,3,3,40.0,0,23,16,0,1
627,20.9,4,0,30.0,0,29,1,0,0
628,20.933,1,1,82.0,0,65,11,0,6
628,20.933,2,1,23.0,0,18,5,0,0
628,20.933,3,3,40.0,0,23,16,0,1
628,20.933,4,0,30.0,0,29,1,0,0
629,20.967,1,1,82.0,0,65,11,0,6
629,20.967,2,1,23.0,0,18,5,0,0
629,20.967,3,2,40.0,0,23,16,0,1
629,20.967,4,0,30.0,0,29,1,0,0
630,21.0,1,1,82.0,0,65,11,0,6
630,21.0,2,1,23.0,0,18,5,0,0
630,21.0,3,3,41.0,1,23,17,0,1
630,21.0,4,0,30.0,0,29,1,0,0
631,21.033,1,1,82.0,0,65,11,0,6
631,21.033,2,1,23.0,0,18,5,0,0
631,21.033,3,3,41.0,0,23,17,0,1
631,21.033,4,0,30.0,0,29,1,0,0
632,21.067,1,1,82.0,0,65,11,0,6
632,21.067,2,1,23.0,0,18,5,0,0
632,21.067,3,2,41.0,0,23,17,0,1
632,21.067,4,0,30.0,0,29,1,0,0
633,21.1,1,1,82.0,0,65,11,0,6
633,21.1,2,1,23.0,0,18,5,0,0
633,21.1,3,2,41.0,0,23,17,0,1
633,21.1,4,0,30.0,0,29,1,0,0
634,21.133,1,2,83.0,1,65,12,0,6
634,21.133,2,1,23.0,0,18,5,0,0
634,21.133,3,2,41.0,0,23,17,0,1
634,21.133,4,0,30.0,0,29,1,0,0
635,21.167,1,2,83.0,0,65,12,0,6
635,21.167,2,1,23.0,0,18,5,0,0
635,21.167,3,1,41.0,0,23,17,0,1
635,21.167,4,0,30.0,0,29,1,0,0
636,21.2,1,3,83.0,0,65,12,0,6
636,21.2,2,1,23.0,0,18,5,0,0
636,21.2,3,1,41.0,0,23,17,0,1
636,21.2,4,0,30.0,0,29,1,0,0
637,21.233,1,3,83.0,0,65,12,0,6
637,21.233,2,1,23.0,0,18,5,0,0
637,21.233,3,1,41.0,0,23,17,0,1
637,21.233,4,0,30.0,0,29,1,0,0
638,21.267,1,3,83.0,0,65,12,0,6
638,21.267,2,1,23.0,0,18,5,0,0
638,21.267,3,1,41.0,0,23,17,0,1
638,21.267,4,0,30.0,0,29,1,0,0
639,21.3,1,3,83.0,0,65,12,0,6
639,21.3,2,1,23.0,0,18,5,0,0
639,21.3,3,1,41.0,0,23,17,0,1
639,21.3,4,0,30.0,0,29,1,0,0
640,21.333,1,3,83.0,0,65,12,0,6
640,21.333,2,1,23.0,0,18,5,0,0
640,21.333,3,1,41.0,0,23,17,0,1
640,21.333,4,0,30.0,0,29,1,0,0
641,21.367,1,2,83.0,0,65,12,0,6
641,21.367,2,1,23.0,0,18,5,0,0
641,21.367,3,1,41.0,0,23,17,0,1
641,21.367,4,0,30.0,0,29,1,0,0
642,21.4,1,2,83.0,0,65,12,0,6
642,21.4,2,1,23.0,0,18,5,0,0
642,21.4,3,1,41.0,0,23,17,0,1
642,21.4,4,0,30.0,0,29,1,0,0
643,21.433,1,2,83.0,0,65,12,0,6
643,21.433,2,1,23.0,0,18,5,0,0
643,21.433,3,1,41.0,0,23,17,0,1
643,21.433,4,0,30.0,0,29,1,0,0
644,21.467,1,3,83.0,0,65,12,0,6
644,21.467,2,1,23.0,0,18,5,0,0
644,21.467,3,1,41.0,0,23,17,0,1
644,21.467,4,0,30.0,0,29,1,0,0
645,21.5,1,3,83.0,0,65,12,0,6
645,21.5,2,0,23.0,0,18,5,0,0
645,21.5,3,1,41.0,0,23,17,0,1
645,21.5,4,0,30.0,0,29,1,0,0
646,21.533,1,3,83.0,0,65,12,0,6
646,21.533,2,0,23.0,0,18,5,0,0
646,21.533,3,2,42.0,1,24,17,0,1
646,21.533,4,0,30.0,0,29,1,0,0
647,21.567,1,3,83.0,0,65,12,0,6
647,21.567,2,0,23.0,0,18,5,0,0
647,21.567,3,2,42.0,0,24,17,0,1
647,21.567,4,0,30.0,0,29,1,0,0
648,21.6,1,3,83.0,0,65,12,0,6
648,21.6,2,0,23.0,0,18,5,0,0
648,21.6,3,1,42.0,0,24,17,0,1
648,21.6,4,0,30.0,0,29,1,0,0
649,21.633,1,1,83.0,0,65,12,0,6
649,21.633,2,0,23.0,0,18,5,0,0
649,21.633,3,2,42.0,0,24,17,0,1
649,21.633,4,0,30.0,0,29,1,0,0
650,21.667,1,2,83.0,0,65,12,0,6
650,21.667,2,0,23.0,0,18,5,0,0
650,21.667,3,2,42.0,0,24,17,0,1
650,21.667,4,0,30.0,0,29,1,0,0
651,21.7,1,2,83.0,0,65,12,0,6
651,21.7,2,0,23.0,0,18,5,0,0
651,21.7,3,2,42.0,0,24,17,0,1
651,21.7,4,0,30.0,0,29,1,0,0
652,21.733,1,2,83.0,0,65,12,0,6
652,21.733,2,0,23.0,0,18,5,0,0
652,21.733,3,2,42.0,0,24,17,0,1
652,21.733,4,0,30.0,0,29,1,0,0
653,21.767,1,2,83.0,0,65,12,0,6
653,21.767,2,0,23.0,0,18,5,0,0
653,21.767,3,2,42.0,0,24,17,0,1
653,21.767,4,0,30.0,0,29,1,0,0
654,21.8,1,2,83.0,0,65,12,0,6
654,21.8,2,0,23.0,0,18,5,0,0
654,21.8,3,2,42.0,0,24,17,0,1
654,21.8,4,0,30.0,0,29,1,0,0
655,21.833,1,2,83.0,0,65,12,0,6
655,21.833,2,0,23.0,0,18,5,0,0
655,21.833,3,2,42.0,0,24,17,0,1
655,21.833,4,0,30.0,0,29,1,0,0
656,21.867,1,3,83.0,0,65,12,0,6
656,21.867,2,0,23.0,0,18,5,0,0
656,21.867,3,1,42.0,0,24,17,0,1
656,21.867,4,0,30.0,0,29,1,0,0
657,21.9,1,2,83.0,0,65,12,0,6
657,21.9,2,0,23.0,0,18,5,0,0
657,21.9,3,1,42.0,0,24,17,0,1
657,21.9,4,0,30.0,0,29,1,0,0
658,21.933,1,2,83.0,0,65,12,0,6
658,21.933,2,0,23.0,0,18,5,0,0
658,21.933,3,1,42.0,0,24,17,0,1
658,21.933,4,0,30.0,0,29,1,0,0
659,21.967,1,2,83.0,0,65,12,0,6
659,21.967,2,0,23.0,0,18,5,0,0
659,21.967,3,1,42.0,0,24,17,0,1
659,21.967,4,0,30.0,0,29,1,0,0
660,22.0,1,2,83.0,0,65,12,0,6
660,22.0,2,0,23.0,0,18,5,0,0
660,22.0,3,2,43.0,1,24,18,0,1
660,22.0,4,0,30.0,0,29,1,0,0
661,22.033,1,2,83.0,0,65,12,0,6
661,22.033,2,0,23.0,0,18,5,0,0
661,22.033,3,2,43.0,0,24,18,0,1
661,22.033,4,0,30.0,0,29,1,0,0
662,22.067,1,3,84.0,1,66,12,0,6
662,22.067,2,0,23.0,0,18,5,0,0
662,22.067,3,2,43.0,0,24,18,0,1
662,22.067,4,0,30.0,0,29,1,0,0
663,22.1,1,1,84.0,0,66,12,0,6
663,22.1,2,0,23.0,0,18,5,0,0
663,22.1,3,2,43.0,0,24,18,0,1
663,22.1,4,0,30.0,0,29,1,0,0
664,22.133,1,2,84.0,0,66,12,0,6
664,22.133,2,0,23.0,0,18,5,0,0
664,22.133,3,2,43.0,0,24,18,0,1
664,22.133,4,0,30.0,0,29,1,0,0
665,22.167,1,2,84.0,0,66,12,0,6
665,22.167,2,0,23.0,0,18,5,0,0
665,22.167,3,2,43.0,0,24,18,0,1
665,22.167,4,0,30.0,0,29,1,0,0
666,22.2,1,2,85.0,1,67,12,0,6
666,22.2,2,0,23.0,0,18,5,0,0
666,22.2,3,2,43.0,0,24,18,0,1
666,22.2,4,0,30.0,0,29,1,0,0
667,22.233,1,1,85.0,0,67,12,0,6
667,22.233,2,0,23.0,0,18,5,0,0
667,22.233,3,2,43.0,0,24,18,0,1
667,22.233,4,0,30.0,0,29,1,0,0
668,22.267,1,1,85.0,0,67,12,0,6
668,22.267,2,0,23.0,0,18,5,0,0
668,22.267,3,2,43.0,0,24,18,0,1
668,22.267,4,0,30.0,0,29,1,0,0
669,22.3,1,2,85.0,0,67,12,0,6
669,22.3,2,0,23.0,0,18,5,0,0
669,22.3,3,1,43.0,0,24,18,0,1
669,22.3,4,0,30.0,0,29,1,0,0
670,22.333,1,1,85.0,0,67,12,0,6
670,22.333,2,0,23.0,0,18,5,0,0
670,22.333,3,3,44.0,1,24,19,0,1
670,22.333,4,0,30.0,0,29,1,0,0
671,22.367,1,3,86.0,1,68,12,0,6
671,22.367,2,0,23.0,0,18,5,0,0
671,22.367,3,3,44.0,0,24,19,0,1
671,22.367,4,0,30.0,0,29,1,0,0
672,22.4,1,2,86.0,0,68,12,0,6
672,22.4,2,0,23.0,0,18,5,0,0
672,22.4,3,2,44.0,0,24,19,0,1
672,22.4,4,0,30.0,0,29,1,0,0
673,22.433,1,2,86.0,0,68,12,0,6
673,22.433,2,0,23.0,0,18,5,0,0
673,22.433,3,1,44.0,0,24,19,0,1
673,22.433,4,0,30.0,0,29,1,0,0
674,22.467,1,2,86.0,0,68,12,0,6
674,22.467,2,0,23.0,0,18,5,0,0
674,22.467,3,1,44.0,0,24,19,0,1
674,22.467,4,0,30.0,0,29,1,0,0
675,22.5,1,1,86.0,0,68,12,0,6
675,22.5,2,0,23.0,0,18,5,0,0
675,22.5,3,1,44.0,0,24,19,0,1
675,22.5,4,0,30.0,0,29,1,0,0
676,22.533,1,2,86.0,0,68,12,0,6
676,22.533,2,0,23.0,0,18,5,0,0
676,22.533,3,1,44.0,0,24,19,0,1
676,22.533,4,0,30.0,0,29,1,0,0
677,22.567,1,2,86.0,0,68,12,0,6
677,22.567,2,0,23.0,0,18,5,0,0
677,22.567,3,1,44.0,0,24,19,0,1
677,22.567,4,0,30.0,0,29,1,0,0
678,22.6,1,2,86.0,0,68,12,0,6
678,22.6,2,0,23.0,0,18,5,0,0
678,22.6,3,2,44.0,0,24,19,0,1
678,22.6,4,0,30.0,0,29,1,0,0
679,22.633,1,2,86.0,0,68,12,0,6
679,22.633,2,0,23.0,0,18,5,0,0
679,22.633,3,1,44.0,0,24,19,0,1
679,22.633,4,0,30.0,0,29,1,0,0
680,22.667,1,1,86.0,0,68,12,0,6
680,22.667,2,0,23.0,0,18,5,0,0
680,22.667,3,2,44.0,0,24,19,0,1
680,22.667,4,0,30.0,0,29,1,0,0
681,22.7,1,1,86.0,0,68,12,0,6
681,22.7,2,0,23.0,0,18,5,0,0
681,22.7,3,1,44.0,0,24,19,0,1
681,22.7,4,0,30.0,0,29,1,0,0
682,22.733,1,2,86.0,0,68,12,0,6
682,22.733,2,0,23.0,0,18,5,0,0
682,22.733,3,2,44.0,0,24,19,0,1
682,22.733,4,0,30.0,0,29,1,0,0
683,22.767,1,2,86.0,0,68,12,0,6
683,22.767,2,0,23.0,0,18,5,0,0
683,22.767,3,1,44.0,0,24,19,0,1
683,22.767,4,0,30.0,0,29,1,0,0
684,22.8,1,2,86.0,0,68,12,0,6
684,22.8,2,0,23.0,0,18,5,0,0
684,22.8,3,1,44.0,0,24,19,0,1
684,22.8,4,0,30.0,0,29,1,0,0
685,22.833,1,1,86.0,0,68,12,0,6
685,22.833,2,0,23.0,0,18,5,0,0
685,22.833,3,1,44.0,0,24,19,0,1
685,22.833,4,0,30.0,0,29,1,0,0
686,22.867,1,1,86.0,0,68,12,0,6
686,22.867,2,0,23.0,0,18,5,0,0
686,22.867,3,2,45.0,1,24,20,0,1
686,22.867,4,0,30.0,0,29,1,0,0
687,22.9,1,2,87.0,1,68,13,0,6
687,22.9,2,0,23.0,0,18,5,0,0
687,22.9,3,2,45.0,0,24,20,0,1
687,22.9,4,0,30.0,0,29,1,0,0
688,22.933,1,2,87.0,0,68,13,0,6
688,22.933,2,0,23.0,0,18,5,0,0
688,22.933,3,2,45.0,0,24,20,0,1
688,22.933,4,0,30.0,0,29,1,0,0
689,22.967,1,2,87.0,0,68,13,0,6
689,22.967,2,0,23.0,0,18,5,0,0
689,22.967,3,2,45.0,0,24,20,0,1
689,22.967,4,0,30.0,0,29,1,0,0
690,23.0,1,2,87.0,0,68,13,0,6
690,23.0,2,0,23.0,0,18,5,0,0
690,23.0,3,2,45.0,0,24,20,0,1
690,23.0,4,0,30.0,0,29,1,0,0
691,23.033,1,2,87.0,0,68,13,0,6
691,23.033,2,0,23.0,0,18,5,0,0
691,23.033,3,1,45.0,0,24,20,0,1
691,23.033,4,0,30.0,0,29,1,0,0
692,23.067,1,2,87.0,0,68,13,0,6
692,23.067,2,0,23.0,0,18,5,0,0
692,23.067,3,1,45.0,0,24,20,0,1
692,23.067,4,0,30.0,0,29,1,0,0
693,23.1,1,2,87.0,0,68,13,0,6
693,23.1,2,0,23.0,0,18,5,0,0
693,23.1,3,1,45.0,0,24,20,0,1
693,23.1,4,0,30.0,0,29,1,0,0
694,23.133,1,2,87.0,0,68,13,0,6
694,23.133,2,0,23.0,0,18,5,0,0
694,23.133,3,1,45.0,0,24,20,0,1
694,23.133,4,0,30.0,0,29,1,0,0
695,23.167,1,2,87.0,0,68,13,0,6
695,23.167,2,0,23.0,0,18,5,0,0
695,23.167,3,1,45.0,0,24,20,0,1
695,23.167,4,0,30.0,0,29,1,0,0
696,23.2,1,2,87.0,0,68,13,0,6
696,23.2,2,0,23.0,0,18,5,0,0
696,23.2,3,1,45.0,0,24,20,0,1
696,23.2,4,0,30.0,0,29,1,0,0
697,23.233,1,2,87.0,0,68,13,0,6
697,23.233,2,0,23.0,0,18,5,0,0
697,23.233,3,1,45.0,0,24,20,0,1
697,23.233,4,0,30.0,0,29,1,0,0
698,23.267,1,2,87.0,0,68,13,0,6
698,23.267,2,0,23.0,0,18,5,0,0
698,23.267,3,1,45.0,0,24,20,0,1
698,23.267,4,0,30.0,0,29,1,0,0
699,23.3,1,2,87.0,0,68,13,0,6
699,23.3,2,0,23.0,0,18,5,0,0
699,23.3,3,1,45.0,0,24,20,0,1
699,23.3,4,0,30.0,0,29,1,0,0
700,23.333,1,2,87.0,0,68,13,0,6
700,23.333,2,0,23.0,0,18,5,0,0
700,23.333,3,1,45.0,0,24,20,0,1
700,23.333,4,0,30.0,0,29,1,0,0
701,23.367,1,2,87.0,0,68,13,0,6
701,23.367,2,0,23.0,0,18,5,0,0
701,23.367,3,2,46.0,1,24,21,0,1
701,23.367,4,0,30.0,0,29,1,0,0
702,23.4,1,2,87.0,0,68,13,0,6
702,23.4,2,0,23.0,0,18,5,0,0
702,23.4,3,1,46.0,0,24,21,0,1
702,23.4,4,0,30.0,0,29,1,0,0
703,23.433,1,3,88.0,1,69,13,0,6
703,23.433,2,0,23.0,0,18,5,0,0
703,23.433,3,1,46.0,0,24,21,0,1
703,23.433,4,0,30.0,0,29,1,0,0
704,23.467,1,3,88.0,0,69,13,0,6
704,23.467,2,0,23.0,0,18,5,0,0
704,23.467,3,2,46.0,0,24,21,0,1
704,23.467,4,0,30.0,0,29,1,0,0
705,23.5,1,3,88.0,0,69,13,0,6
705,23.5,2,0,23.0,0,18,5,0,0
705,23.5,3,2,46.0,0,24,21,0,1
705,23.5,4,0,30.0,0,29,1,0,0
706,23.533,1,2,88.0,0,69,13,0,6
706,23.533,2,0,23.0,0,18,5,0,0
706,23.533,3,2,46.0,0,24,21,0,1
706,23.533,4,0,30.0,0,29,1,0,0
707,23.567,1,2,88.0,0,69,13,0,6
707,23.567,2,0,23.0,0,18,5,0,0
707,23.567,3,2,46.0,0,24,21,0,1
707,23.567,4,0,30.0,0,29,1,0,0
708,23.6,1,4,90.0,1,71,13,0,6
708,23.6,2,0,23.0,0,18,5,0,0
708,23.6,3,2,46.0,0,24,21,0,1
708,23.6,4,0,30.0,0,29,1,0,0
709,23.633,1,5,90.0,0,71,13,0,6
709,23.633,2,0,23.0,0,18,5,0,0
709,23.633,3,2,46.0,0,24,21,0,1
709,23.633,4,0,30.0,0,29,1,0,0
710,23.667,1,5,90.0,0,71,13,0,6
710,23.667,2,0,23.0,0,18,5,0,0
710,23.667,3,2,46.0,0,24,21,0,1
710,23.667,4,0,30.0,0,29,1,0,0
711,23.7,1,5,90.0,0,71,13,0,6
711,23.7,2,0,23.0,0,18,5,0,0
711,23.7,3,2,46.0,0,24,21,0,1
711,23.7,4,0,30.0,0,29,1,0,0
712,23.733,1,6,91.0,1,71,14,0,6
712,23.733,2,0,23.0,0,18,5,0,0
712,23.733,3,2,46.0,0,24,21,0,1
712,23.733,4,0,30.0,0,29,1,0,0
713,23.767,1,5,91.0,0,71,14,0,6
713,23.767,2,0,23.0,0,18,5,0,0
713,23.767,3,2,46.0,0,24,21,0,1
713,23.767,4,0,30.0,0,29,1,0,0
714,23.8,1,6,91.0,0,71,14,0,6
714,23.8,2,0,23.0,0,18,5,0,0
714,23.8,3,2,46.0,0,24,21,0,1
714,23.8,4,0,30.0,0,29,1,0,0
715,23.833,1,5,91.0,0,71,14,0,6
715,23.833,2,0,23.0,0,18,5,0,0
715,23.833,3,2,46.0,0,24,21,0,1
715,23.833,4,0,30.0,0,29,1,0,0
716,23.867,1,5,91.0,0,71,14,0,6
716,23.867,2,0,23.0,0,18,5,0,0
716,23.867,3,3,47.0,1,25,21,0,1
716,23.867,4,0,30.0,0,29,1,0,0
717,23.9,1,4,91.0,0,71,14,0,6
717,23.9,2,0,23.0,0,18,5,0,0
717,23.9,3,3,47.0,0,25,21,0,1
717,23.9,4,0,30.0,0,29,1,0,0
718,23.933,1,4,91.0,0,71,14,0,6
718,23.933,2,0,23.0,0,18,5,0,0
718,23.933,3,3,47.0,0,25,21,0,1
718,23.933,4,0,30.0,0,29,1,0,0
719,23.967,1,4,91.0,0,71,14,0,6
719,23.967,2,0,23.0,0,18,5,0,0
719,23.967,3,3,47.0,0,25,21,0,1
719,23.967,4,0,30.0,0,29,1,0,0
720,24.0,1,5,91.0,0,71,14,0,6
720,24.0,2,0,23.0,0,18,5,0,0
720,24.0,3,3,47.0,0,25,21,0,1
720,24.0,4,0,30.0,0,29,1,0,0
721,24.033,1,6,91.0,0,71,14,0,6
721,24.033,2,0,23.0,0,18,5,0,0
721,24.033,3,3,47.0,0,25,21,0,1
721,24.033,4,0,30.0,0,29,1,0,0
722,24.067,1,6,91.0,0,71,14,0,6
722,24.067,2,0,23.0,0,18,5,0,0
722,24.067,3,2,47.0,0,25,21,0,1
722,24.067,4,0,30.0,0,29,1,0,0
723,24.1,1,8,93.0,1,73,14,0,6
723,24.1,2,0,23.0,0,18,5,0,0
